,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle,significant_time
2714,110.7,36.0,2023-06-24 00:13:33.979,0.06431575,Off T,Alan Henrique Costa,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.123734488813895,66.73,Left - Head,Stoppage Time
2715,116.9,29.0,2023-06-24 00:15:23.743,0.019285413,Off T,Marko Lešković,Kerala Blasters,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.428473213863695,15.74,Left - Head,Stoppage Time
2716,109.5,55.6,2023-06-24 00:24:04.371,0.017588135,Off T,Alan Henrique Costa,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,18.80452073305778,146.06,Right - Head,Stoppage Time
2717,114.0,39.4,2023-06-24 00:36:56.929,0.50548226,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Left Foot,Volley,True,Open Play,,,,From Free Kick,True,True,True,6.029925372672534,84.29,Left - Outside Foot,Stoppage Time
2718,97.0,22.5,2023-06-24 00:38:32.341,0.018247792000000002,Goal,Muhammad Ashique Kuruniyan,Bengaluru,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,28.90069203323685,52.73,Left - Inside Foot,Stoppage Time
2719,105.9,49.3,2023-06-24 00:41:07.377,0.057399467,Blocked,Adrián Nicolás Luna Retamar,Kerala Blasters,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,16.89082591231109,123.41,Right - Outside Foot,Stoppage Time
2720,84.5,40.1,2023-06-24 00:41:47.487,0.010183034,Blocked,Jessel Carneiro,Kerala Blasters,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,35.50014084479103,90.16,Right - Inside Foot,Stoppage Time
2721,107.7,53.1,2023-06-24 00:44:53.812,0.04498835,Blocked,Sivasakthi Narayanan,Bengaluru,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,17.969418465826877,136.8,Right - Outside Foot,Stoppage Time
2722,96.9,48.0,2023-06-24 00:08:44.239,0.03900423,Saved,Roy Krishna,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.446063077722755,109.1,Right - Outside Foot,Stoppage Time
2723,107.1,47.4,2023-06-24 00:11:32.831,0.08439346,Goal,Roy Krishna,ATK Mohun Bagan,Right Foot,Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,14.871785366928886,119.84,Right - Outside Foot,Stoppage Time
2724,110.6,53.3,2023-06-24 00:13:16.898,0.09476413600000001,Goal,Manvir Singh,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,16.286497474902333,144.75,Right - Outside Foot,Stoppage Time
2725,114.5,26.1,2023-06-24 00:22:05.890,0.28721949999999996,Goal,Liston Colaco,East Bengal,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,14.948578527739684,21.59,Left - Inside Foot,Stoppage Time
2726,97.7,38.5,2023-06-24 00:26:41.068,0.05672248,Saved,Roy Krishna,ATK Mohun Bagan,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,False,False,22.350391495452598,86.15,Left - Inside Foot,Stoppage Time
2727,107.8,40.2,2023-06-24 00:30:25.127,0.14665969,Off T,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,12.201639234135717,90.94,Right - Outside Foot,Stoppage Time
2728,93.8,32.9,2023-06-24 00:36:21.823,0.016450638,Blocked,Deepak Tangri,ATK Mohun Bagan,Left Foot,Half Volley,False,Open Play,Low Pass,,,From Free Kick,True,False,False,27.144981119905022,74.84,Left - Outside Foot,Stoppage Time
2729,90.8,53.7,2023-06-24 00:47:13.889,0.015708463000000002,Blocked,Naorem Mahesh Singh,East Bengal,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,32.25414702018952,115.13,Right - Inside Foot,Stoppage Time
2730,113.9,33.9,2023-06-24 00:47:48.165,0.06850131,Wayward,Tomislav Mrčela,East Bengal,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.626702730475877,45.0,Left - Head,Stoppage Time
2731,113.8,40.6,2023-06-24 00:47:50.217,0.15587497,Blocked,Franjo Prce,East Bengal,Head,Normal,False,Open Play,,,,From Free Kick,True,True,True,6.228964600958977,95.53,Right - Head,Stoppage Time
2732,107.1,30.2,2023-06-24 00:48:19.184,0.07533542,Blocked,Antonio Perošević,East Bengal,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,16.20030863903525,52.78,Left - Outside Foot,Stoppage Time
2733,110.6,57.3,2023-06-24 00:12:50.087,0.018461168,Off T,Manvir Singh,ATK Mohun Bagan,Right Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,19.688829320200835,151.48,Right - Outside Foot,Stoppage Time
2734,88.9,49.4,2023-06-24 00:14:04.725,0.01860556,Blocked,Amir Derviševič,East Bengal,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,32.48953677724568,106.82,Right - Inside Foot,Stoppage Time
2735,108.4,34.8,2023-06-24 00:22:45.080,0.15365385,Off T,Mohammed Rafique,East Bengal,Right Foot,Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,12.712198865656559,65.85,Left - Inside Foot,Stoppage Time
2736,102.3,24.1,2023-06-24 00:27:56.577,0.031879365,Off T,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,23.792856070678024,48.07,Left - Inside Foot,Stoppage Time
2737,101.3,43.7,2023-06-24 00:41:20.267,0.06651604,Off T,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,19.062528688503004,101.19,Right - Outside Foot,Stoppage Time
2738,116.3,35.8,2023-06-24 00:43:34.507,0.24537157,Off T,Mohammed Rafique,East Bengal,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,5.597320787662616,41.38,Left - Head,Stoppage Time
2739,94.7,37.9,2023-06-24 00:45:07.319,0.022275237,Off T,Lenny Rodrigues,ATK Mohun Bagan,Right Foot,Volley,True,Open Play,,,,From Free Kick,True,False,False,25.387004549572204,85.26,Left - Inside Foot,Stoppage Time
2740,108.4,48.7,2023-06-24 00:47:27.056,0.10264053000000001,Off T,David Joel Williams,ATK Mohun Bagan,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,14.499999999999996,126.87,Right - Outside Foot,Stoppage Time
2741,110.3,44.4,2023-06-24 00:07:21.248,0.07669234,Off T,João Victor de Albuquerque Bruno,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.651291001564084,114.4,Right - Head,Stoppage Time
2742,86.3,26.9,2023-06-24 00:09:56.665,0.006565294,Off T,Eduardo García Martín,Hyderabad,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,36.156603822815,68.76,Left - Inside Foot,Stoppage Time
2743,116.4,38.7,2023-06-24 00:11:47.128,0.8592830300000001,Goal,Konsham Chinglensana Singh,Hyderabad,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,3.827531841800921,70.14,Left - Inside Foot,Stoppage Time
2744,104.1,43.2,2023-06-24 00:19:17.764,0.018313292000000002,Wayward,Juan Antonio González Fernández,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.218816233005423,101.38,Right - Head,Stoppage Time
2745,114.1,44.5,2023-06-24 00:25:25.634,0.22806206,Off T,Bartholomew Owogbalor Ogbeche,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.420242583635663,127.33,Right - Head,Stoppage Time
2746,111.6,28.1,2023-06-24 00:26:12.536,0.12386038,Goal,Bartholomew Owogbalor Ogbeche,Hyderabad,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,True,True,14.566056432679371,35.22,Left - Outside Foot,Stoppage Time
2747,103.9,33.1,2023-06-24 00:28:15.533,0.053695943,Blocked,Pragyan Sundar Gogoi,NorthEast United,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,17.516278143486982,66.8,Left - Outside Foot,Stoppage Time
2748,96.2,42.7,2023-06-24 00:28:18.973,0.038796432000000006,Blocked,Mohammed Irshad,NorthEast United,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,23.95266164750798,96.47,Right - Inside Foot,Stoppage Time
2749,89.0,36.5,2023-06-24 00:28:25.906,0.016276369000000002,Off T,Patrick Flottmann,NorthEast United,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,False,False,31.196954979612993,83.56,Left - Outside Foot,Stoppage Time
2750,113.3,42.8,2023-06-24 00:31:16.770,0.16452351,Off T,Bartholomew Owogbalor Ogbeche,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.2615425358528345,112.68,Right - Head,Stoppage Time
2751,91.3,46.8,2023-06-24 00:36:41.223,0.027346818000000002,Off T,Eduardo García Martín,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,29.494575772504344,103.33,Right - Outside Foot,Stoppage Time
2752,87.4,29.2,2023-06-24 00:39:52.465,0.011751305,Saved,Suhair Vadakkepeedika,NorthEast United,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,34.34239362653686,71.67,Left - Inside Foot,Stoppage Time
2753,114.7,45.0,2023-06-24 00:41:52.874,0.40079552,Wayward,Hernán Daniel Santana Trujillo,NorthEast United,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,7.286288492778747,133.33,Right - Outside Foot,Stoppage Time
2754,109.7,38.7,2023-06-24 00:42:30.647,0.10066461,Saved,Suhair Vadakkepeedika,NorthEast United,Right Foot,Half Volley,False,Open Play,Low Pass,,,From Free Kick,True,True,True,10.381714694596454,82.81,Left - Inside Foot,Stoppage Time
2755,118.1,39.7,2023-06-24 00:42:32.236,0.35295442,Goal,Laldanmawia Ralte,NorthEast United,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,1.9235384061671397,81.03,Left - Inside Foot,Stoppage Time
2756,88.4,42.3,2023-06-24 00:45:12.459,0.019041132000000002,Blocked,Imran Khan,NorthEast United,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,31.68359196808341,94.16,Right - Inside Foot,Stoppage Time
2757,116.2,33.0,2023-06-24 00:46:29.848,0.10296169999999999,Post,Bartholomew Owogbalor Ogbeche,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.964923100695949,28.5,Left - Head,Stoppage Time
2758,114.7,19.9,2023-06-24 00:46:33.249,0.0068985800000000005,Blocked,Eduardo García Martín,Hyderabad,Right Foot,Normal,False,Open Play,,,,From Free Kick,False,True,False,20.787015177749787,14.77,Left - Inside Foot,Stoppage Time
2759,110.8,44.1,2023-06-24 00:01:37.996,0.12542532,Off T,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,Right Foot,Overhead Kick,False,Open Play,,,,From Free Kick,True,True,True,10.072239075796407,114.02,Right - Outside Foot,Stoppage Time
2760,113.5,44.3,2023-06-24 00:12:28.528,0.27166674,Off T,Laldanmawia Ralte,NorthEast United,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.7935871073594845,123.49,Right - Head,Stoppage Time
2761,93.0,41.7,2023-06-24 00:13:36.882,0.03777271,Off T,Eduardo García Martín,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.053465582065453,93.6,Right - Outside Foot,Stoppage Time
2762,86.2,50.9,2023-06-24 00:19:14.506,0.0073690237,Saved,Asish Rai,Hyderabad,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,35.51408171415952,107.87,Right - Inside Foot,Stoppage Time
2763,92.6,45.6,2023-06-24 00:32:57.311,0.037960213,Goal,Bartholomew Owogbalor Ogbeche,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.96640842153315,101.55,Right - Outside Foot,Stoppage Time
2764,92.4,30.3,2023-06-24 00:40:57.702,0.024853999,Saved,Hernán Daniel Santana Trujillo,NorthEast United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,29.254914117118847,70.64,Left - Inside Foot,Stoppage Time
2765,100.1,29.6,2023-06-24 00:41:26.906,0.06551615,Off T,Aniket Anil Jadhav,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,22.453730202351682,62.41,Left - Inside Foot,Stoppage Time
2766,101.4,49.1,2023-06-24 00:44:26.912,0.09124835,Goal,Aniket Anil Jadhav,Hyderabad,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,False,False,20.706762180505187,116.07,Right - Outside Foot,Stoppage Time
2767,113.4,38.5,2023-06-24 00:48:48.748,0.21420765,Goal,Javier Siverio Toro,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.768308503607081,77.2,Left - Head,Stoppage Time
2768,85.5,56.2,2023-06-24 00:02:34.759,0.016881144,Goal,Francisco Javier Hernández González,Odisha,Left Foot,Lob,True,Open Play,,,,From Free Kick,True,False,False,38.11417059310094,115.15,Right - Inside Foot,Stoppage Time
2769,108.2,30.8,2023-06-24 00:11:27.981,0.09997570500000001,Saved,Nandhakumar Sekar,Odisha,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,14.962620091414468,52.06,Left - Inside Foot,Stoppage Time
2770,108.7,22.5,2023-06-24 00:18:37.128,0.016915634000000002,Saved,Prince Vinny Ibara Doniama,Bengaluru,Left Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,20.831226560142827,32.85,Left - Outside Foot,Stoppage Time
2771,112.2,51.9,2023-06-24 00:19:31.465,0.050199106,Blocked,Bruno Edgar Silva Almeida,Bengaluru,Right Foot,Lob,True,Open Play,,,,From Free Kick,True,True,True,14.228492541376262,146.76,Right - Outside Foot,Stoppage Time
2772,114.4,37.7,2023-06-24 00:20:14.863,0.15712868,Goal,Alan Henrique Costa,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.0539243470661175,67.67,Left - Head,Stoppage Time
2773,113.1,38.6,2023-06-24 00:21:30.007,0.22473072,Wayward,Prince Vinny Ibara Doniama,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.040596565632778,78.53,Left - Head,Stoppage Time
2774,86.1,37.0,2023-06-24 00:23:49.819,0.017773205,Blocked,Prince Vinny Ibara Doniama,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,34.03248448174186,84.94,Left - Inside Foot,Stoppage Time
2775,94.9,42.4,2023-06-24 00:25:58.807,0.036861356000000005,Blocked,Muhammad Ashique Kuruniyan,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,25.214479966876173,95.46,Right - Inside Foot,Stoppage Time
2776,103.6,27.5,2023-06-24 00:34:41.144,0.05642143,Off T,Jayesh Dilip Rane,Bengaluru,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,20.620620747203517,52.69,Left - Outside Foot,Stoppage Time
2777,114.3,45.5,2023-06-24 00:00:44.965,0.09894553,Off T,Yroundu Musavu-King,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.920858539325143,133.98,Right - Head,Stoppage Time
2778,99.9,30.5,2023-06-24 00:05:45.045,0.07960339,Goal,Francisco Javier Hernández González,Odisha,Left Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,22.231958978011807,64.7,Left - Outside Foot,Stoppage Time
2779,94.4,58.8,2023-06-24 00:08:41.234,0.008721264000000001,Wayward,Naorem Roshan Singh,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,False,False,False,31.761612049768498,126.29,Right - Inside Foot,Stoppage Time
2780,114.2,38.3,2023-06-24 00:10:14.521,0.18934534,Wayward,Prince Vinny Ibara Doniama,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.044005294504628,73.66,Left - Head,Stoppage Time
2781,108.0,40.0,2023-06-24 00:16:15.599,0.7835000000000001,Saved,Sunil Chhetri,Bengaluru,Right Foot,Normal,False,Penalty,,,,From Free Kick,True,True,True,12.0,90.0,Other,Stoppage Time
2782,103.0,32.0,2023-06-24 00:26:08.649,0.05581311,Blocked,Danish Farooq Bhat,Bengaluru,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,18.788294228055936,64.8,Left - Outside Foot,Stoppage Time
2783,96.9,37.6,2023-06-24 00:26:12.026,0.041424368,Off T,Suresh Singh Wangjam,Bengaluru,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,23.22434067955428,84.07,Left - Outside Foot,Stoppage Time
2784,110.6,34.3,2023-06-24 00:31:04.627,0.07756571500000001,Wayward,Prince Vinny Ibara Doniama,Bengaluru,Left Foot,Backheel,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,10.993179703798175,58.77,Left - Outside Foot,Stoppage Time
2785,106.0,34.4,2023-06-24 00:31:06.377,0.08378167,Blocked,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,15.078461459976612,68.2,Left - Inside Foot,Stoppage Time
2786,115.1,44.3,2023-06-24 00:32:10.616,0.19370367,Off T,Prince Vinny Ibara Doniama,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.519202405202651,131.27,Right - Head,Stoppage Time
2787,109.7,28.5,2023-06-24 00:42:40.015,0.03042254,Wayward,Sunil Chhetri,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,15.438264151127871,41.85,Left - Head,Stoppage Time
2788,109.6,30.7,2023-06-24 00:44:20.415,0.14469758,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,13.951702405083049,48.2,Left - Outside Foot,Stoppage Time
2789,83.6,30.8,2023-06-24 00:47:42.752,0.0055639986,Blocked,Lalruatthara Lalruatthara,Odisha,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,37.544640096823414,75.82,Left - Inside Foot,Stoppage Time
2790,109.0,30.6,2023-06-24 00:48:23.264,0.09026109,Saved,Ariday Cabrera Suárez,Odisha,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,14.469277798148736,49.48,Left - Inside Foot,Stoppage Time
2791,112.6,31.6,2023-06-24 00:49:02.150,0.34450758,Goal,Ariday Cabrera Suárez,Odisha,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.194641575325226,41.38,Left - Inside Foot,Stoppage Time
2792,93.7,41.2,2023-06-24 00:01:42.931,0.02967154,Blocked,Alexandre Monteiro de Lima,Jamshedpur,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,26.327362192213634,92.61,Right - Inside Foot,Stoppage Time
2793,104.1,55.6,2023-06-24 00:04:56.694,0.040135715,Blocked,Laldinliana Renthlei,Jamshedpur,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,22.274873737015888,134.45,Right - Outside Foot,Stoppage Time
2794,114.6,42.1,2023-06-24 00:12:46.353,0.13785821,Off T,Juan Antonio González Fernández,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,5.7939623747483955,111.25,Right - Head,Stoppage Time
2795,105.9,41.1,2023-06-24 00:19:43.613,0.11813433,Post,Greg Stewart,Hyderabad,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,14.142842712835346,94.46,Right - Inside Foot,Stoppage Time
2796,115.9,41.0,2023-06-24 00:24:59.105,0.2540961,Off T,Seminlen Doungel,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,4.220189569201833,103.71,Right - Head,Stoppage Time
2797,100.7,43.3,2023-06-24 00:26:29.308,0.12312915,Off T,Nerijus Valskis,Jamshedpur,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,19.580091930325555,99.7,Right - Inside Foot,Stoppage Time
2798,96.0,36.5,2023-06-24 00:28:39.940,0.028837817,Wayward,Jitendra Singh,Jamshedpur,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,24.253865671269807,81.7,Left - Inside Foot,Stoppage Time
2799,96.1,41.8,2023-06-24 00:35:59.439,0.033133768,Wayward,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,23.967686580060253,94.31,Right - Outside Foot,Stoppage Time
2800,107.6,27.3,2023-06-24 00:40:06.037,0.15375204,Goal,Greg Stewart,Jamshedpur,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,True,True,17.74964788383139,44.32,Left - Inside Foot,Stoppage Time
2801,111.6,32.4,2023-06-24 00:02:54.451,0.069804505,Off T,Bartholomew Owogbalor Ogbeche,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.327841806805042,47.86,Left - Head,Stoppage Time
